,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
11437,METHOTREXATE_SORAFENIB_MSTO,METHOTREXATE,SORAFENIB,MSTO,-13.030370318,3,0
11438,METHOTREXATE_SORAFENIB_NCIH1650,METHOTREXATE,SORAFENIB,NCIH1650,-8.2419025836,3,0
11439,METHOTREXATE_SORAFENIB_NCIH2122,METHOTREXATE,SORAFENIB,NCIH2122,-6.963778665,3,0
11440,METHOTREXATE_SORAFENIB_NCIH23,METHOTREXATE,SORAFENIB,NCIH23,-8.880486582,3,0
11441,METHOTREXATE_SORAFENIB_NCIH460,METHOTREXATE,SORAFENIB,NCIH460,-14.8045154302,3,0
11442,METHOTREXATE_SORAFENIB_NCIH520,METHOTREXATE,SORAFENIB,NCIH520,-9.4225456903,3,0
11443,METHOTREXATE_SORAFENIB_OCUBM,METHOTREXATE,SORAFENIB,OCUBM,-5.0234686186,3,0
11444,METHOTREXATE_SORAFENIB_OV90,METHOTREXATE,SORAFENIB,OV90,-0.5120538835,3,0
11445,METHOTREXATE_SORAFENIB_OVCAR3,METHOTREXATE,SORAFENIB,OVCAR3,-26.5596587965,3,0
11446,METHOTREXATE_SORAFENIB_PA1,METHOTREXATE,SORAFENIB,PA1,-11.4383152591,3,0
11447,METHOTREXATE_SORAFENIB_RKO,METHOTREXATE,SORAFENIB,RKO,-10.9782872055,3,0
11448,METHOTREXATE_SORAFENIB_RPMI7951,METHOTREXATE,SORAFENIB,RPMI7951,-9.910346407,3,0
11449,METHOTREXATE_SORAFENIB_SKMEL30,METHOTREXATE,SORAFENIB,SKMEL30,-20.9298385703,3,0
11450,METHOTREXATE_SORAFENIB_SKMES1,METHOTREXATE,SORAFENIB,SKMES1,-4.1667706936,3,0
11451,METHOTREXATE_SORAFENIB_SKOV3,METHOTREXATE,SORAFENIB,SKOV3,15.6548416793,3,0
11452,METHOTREXATE_SORAFENIB_SW620,METHOTREXATE,SORAFENIB,SW620,-5.2487862443,3,0
11453,METHOTREXATE_SORAFENIB_SW837,METHOTREXATE,SORAFENIB,SW837,-2.4548951434,3,0
11454,METHOTREXATE_SORAFENIB_T47D,METHOTREXATE,SORAFENIB,T47D,-13.6234234714,3,0
11455,METHOTREXATE_SORAFENIB_UACC62,METHOTREXATE,SORAFENIB,UACC62,-6.0951960558,3,0
11456,METHOTREXATE_SORAFENIB_UWB1289BRCA1,METHOTREXATE,SORAFENIB,UWB1289BRCA1,-10.9311399155,3,0
11457,METHOTREXATE_SORAFENIB_UWB1289,METHOTREXATE,SORAFENIB,UWB1289,-7.5841797886,3,0
11458,METHOTREXATE_SORAFENIB_VCAP,METHOTREXATE,SORAFENIB,VCAP,-10.7804443335,3,0
11459,METHOTREXATE_SORAFENIB_ZR751,METHOTREXATE,SORAFENIB,ZR751,-13.774166678,3,0
11499,METHOTREXATE_TEMOZOLOMIDE_A2058,METHOTREXATE,TEMOZOLOMIDE,A2058,-41.2273250342,3,0
11500,METHOTREXATE_TEMOZOLOMIDE_A2780,METHOTREXATE,TEMOZOLOMIDE,A2780,-0.5398553454,3,0
11501,METHOTREXATE_TEMOZOLOMIDE_A375,METHOTREXATE,TEMOZOLOMIDE,A375,-16.0572394313,3,0
11502,METHOTREXATE_TEMOZOLOMIDE_A427,METHOTREXATE,TEMOZOLOMIDE,A427,-12.8981197193,3,0
11503,METHOTREXATE_TEMOZOLOMIDE_CAOV3,METHOTREXATE,TEMOZOLOMIDE,CAOV3,-40.8250506561,3,0
11504,METHOTREXATE_TEMOZOLOMIDE_COLO320DM,METHOTREXATE,TEMOZOLOMIDE,COLO320DM,-18.5645599633,3,0
11505,METHOTREXATE_TEMOZOLOMIDE_DLD1,METHOTREXATE,TEMOZOLOMIDE,DLD1,-3.9898852148,3,0
11506,METHOTREXATE_TEMOZOLOMIDE_EFM192B,METHOTREXATE,TEMOZOLOMIDE,EFM192B,-9.5524684809,3,0
11507,METHOTREXATE_TEMOZOLOMIDE_ES2,METHOTREXATE,TEMOZOLOMIDE,ES2,-12.5925940231,3,0
11508,METHOTREXATE_TEMOZOLOMIDE_HCT116,METHOTREXATE,TEMOZOLOMIDE,HCT116,-39.839467891,3,0
11509,METHOTREXATE_TEMOZOLOMIDE_HT144,METHOTREXATE,TEMOZOLOMIDE,HT144,-11.5612502065,3,0
11510,METHOTREXATE_TEMOZOLOMIDE_HT29,METHOTREXATE,TEMOZOLOMIDE,HT29,-12.954999238,3,0
11511,METHOTREXATE_TEMOZOLOMIDE_KPL1,METHOTREXATE,TEMOZOLOMIDE,KPL1,-24.0671749963,3,0
11512,METHOTREXATE_TEMOZOLOMIDE_LNCAP,METHOTREXATE,TEMOZOLOMIDE,LNCAP,-21.348798185,3,0
11513,METHOTREXATE_TEMOZOLOMIDE_LOVO,METHOTREXATE,TEMOZOLOMIDE,LOVO,-4.5722295836,3,0
11514,METHOTREXATE_TEMOZOLOMIDE_MDAMB436,METHOTREXATE,TEMOZOLOMIDE,MDAMB436,-7.2367248051,3,0
11515,METHOTREXATE_TEMOZOLOMIDE_MSTO,METHOTREXATE,TEMOZOLOMIDE,MSTO,-35.6861845224,3,0
11516,METHOTREXATE_TEMOZOLOMIDE_NCIH1650,METHOTREXATE,TEMOZOLOMIDE,NCIH1650,-12.293694214,3,0
11517,METHOTREXATE_TEMOZOLOMIDE_NCIH2122,METHOTREXATE,TEMOZOLOMIDE,NCIH2122,-4.2349829798,3,0
11518,METHOTREXATE_TEMOZOLOMIDE_NCIH23,METHOTREXATE,TEMOZOLOMIDE,NCIH23,-18.3855670319,3,0
11519,METHOTREXATE_TEMOZOLOMIDE_NCIH460,METHOTREXATE,TEMOZOLOMIDE,NCIH460,-27.2191237755,3,0
11520,METHOTREXATE_TEMOZOLOMIDE_NCIH520,METHOTREXATE,TEMOZOLOMIDE,NCIH520,-13.3295761589,3,0
11521,METHOTREXATE_TEMOZOLOMIDE_OCUBM,METHOTREXATE,TEMOZOLOMIDE,OCUBM,-1.2054390321,3,0
11522,METHOTREXATE_TEMOZOLOMIDE_OV90,METHOTREXATE,TEMOZOLOMIDE,OV90,0.7326416715,3,0
11523,METHOTREXATE_TEMOZOLOMIDE_OVCAR3,METHOTREXATE,TEMOZOLOMIDE,OVCAR3,-22.9830009439,3,0
11524,METHOTREXATE_TEMOZOLOMIDE_PA1,METHOTREXATE,TEMOZOLOMIDE,PA1,-35.9359866657,3,0
11525,METHOTREXATE_TEMOZOLOMIDE_RKO,METHOTREXATE,TEMOZOLOMIDE,RKO,-31.0606579199,3,0
11526,METHOTREXATE_TEMOZOLOMIDE_RPMI7951,METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-11.7573263344,3,0
11527,METHOTREXATE_TEMOZOLOMIDE_SKMEL30,METHOTREXATE,TEMOZOLOMIDE,SKMEL30,3.4874843419,3,0
11528,METHOTREXATE_TEMOZOLOMIDE_SKMES1,METHOTREXATE,TEMOZOLOMIDE,SKMES1,-32.460282556,3,0
11529,METHOTREXATE_TEMOZOLOMIDE_SKOV3,METHOTREXATE,TEMOZOLOMIDE,SKOV3,-16.1302992765,3,0
11530,METHOTREXATE_TEMOZOLOMIDE_SW620,METHOTREXATE,TEMOZOLOMIDE,SW620,-25.2542733842,3,0
11531,METHOTREXATE_TEMOZOLOMIDE_SW837,METHOTREXATE,TEMOZOLOMIDE,SW837,-38.6698353736,3,0
11532,METHOTREXATE_TEMOZOLOMIDE_T47D,METHOTREXATE,TEMOZOLOMIDE,T47D,-70.7678786331,3,0
11533,METHOTREXATE_TEMOZOLOMIDE_UACC62,METHOTREXATE,TEMOZOLOMIDE,UACC62,-11.3970278663,3,0
11534,METHOTREXATE_TEMOZOLOMIDE_UWB1289BRCA1,METHOTREXATE,TEMOZOLOMIDE,UWB1289BRCA1,-8.7786856752,3,0
11535,METHOTREXATE_TEMOZOLOMIDE_UWB1289,METHOTREXATE,TEMOZOLOMIDE,UWB1289,-11.1128735026,3,0
11536,METHOTREXATE_TEMOZOLOMIDE_VCAP,METHOTREXATE,TEMOZOLOMIDE,VCAP,-44.0227707336,3,0
11537,METHOTREXATE_TEMOZOLOMIDE_ZR751,METHOTREXATE,TEMOZOLOMIDE,ZR751,-65.9197435244,3,0
11616,MITOMYCINE_AZD1775_A2058,MITOMYCINE,AZD1775,A2058,12.6673568814,3,0
11617,MITOMYCINE_AZD1775_A2780,MITOMYCINE,AZD1775,A2780,9.5071522492,3,0
11618,MITOMYCINE_AZD1775_A375,MITOMYCINE,AZD1775,A375,18.7578725846,3,0
11619,MITOMYCINE_AZD1775_A427,MITOMYCINE,AZD1775,A427,7.5460151193,3,0
11620,MITOMYCINE_AZD1775_CAOV3,MITOMYCINE,AZD1775,CAOV3,0.9132325571,3,0
11621,MITOMYCINE_AZD1775_COLO320DM,MITOMYCINE,AZD1775,COLO320DM,4.6613797228,3,0
11622,MITOMYCINE_AZD1775_DLD1,MITOMYCINE,AZD1775,DLD1,1.0158573561,3,0
11623,MITOMYCINE_AZD1775_EFM192B,MITOMYCINE,AZD1775,EFM192B,6.426164479,3,0
11624,MITOMYCINE_AZD1775_ES2,MITOMYCINE,AZD1775,ES2,4.6835278214,3,0
11625,MITOMYCINE_AZD1775_HCT116,MITOMYCINE,AZD1775,HCT116,10.1256183602,3,0
11626,MITOMYCINE_AZD1775_HT144,MITOMYCINE,AZD1775,HT144,9.4409031418,3,0
11627,MITOMYCINE_AZD1775_HT29,MITOMYCINE,AZD1775,HT29,24.145938731,3,0
11628,MITOMYCINE_AZD1775_KPL1,MITOMYCINE,AZD1775,KPL1,2.2743863404,3,0
11629,MITOMYCINE_AZD1775_LNCAP,MITOMYCINE,AZD1775,LNCAP,8.2548880807,3,0
11630,MITOMYCINE_AZD1775_LOVO,MITOMYCINE,AZD1775,LOVO,8.6137216156,3,0
11631,MITOMYCINE_AZD1775_MDAMB436,MITOMYCINE,AZD1775,MDAMB436,14.810341068,3,0
11632,MITOMYCINE_AZD1775_MSTO,MITOMYCINE,AZD1775,MSTO,9.5111737709,3,0
11633,MITOMYCINE_AZD1775_NCIH1650,MITOMYCINE,AZD1775,NCIH1650,22.0386030458,3,0
11634,MITOMYCINE_AZD1775_NCIH2122,MITOMYCINE,AZD1775,NCIH2122,-0.0437919078,3,0
11635,MITOMYCINE_AZD1775_NCIH23,MITOMYCINE,AZD1775,NCIH23,-1.336018518,3,0
11636,MITOMYCINE_AZD1775_NCIH460,MITOMYCINE,AZD1775,NCIH460,1.8320461379,3,0
11637,MITOMYCINE_AZD1775_NCIH520,MITOMYCINE,AZD1775,NCIH520,4.7953984628,3,0
11638,MITOMYCINE_AZD1775_OCUBM,MITOMYCINE,AZD1775,OCUBM,17.4760071916,3,0
11639,MITOMYCINE_AZD1775_OV90,MITOMYCINE,AZD1775,OV90,-12.3082621491,3,0
11640,MITOMYCINE_AZD1775_OVCAR3,MITOMYCINE,AZD1775,OVCAR3,57.3637600763,3,1
11641,MITOMYCINE_AZD1775_PA1,MITOMYCINE,AZD1775,PA1,24.6876353103,3,0
11642,MITOMYCINE_AZD1775_RKO,MITOMYCINE,AZD1775,RKO,-2.2580446078,3,0
11643,MITOMYCINE_AZD1775_RPMI7951,MITOMYCINE,AZD1775,RPMI7951,3.5531961562,3,0
11644,MITOMYCINE_AZD1775_SKMEL30,MITOMYCINE,AZD1775,SKMEL30,15.501172036,3,0
11645,MITOMYCINE_AZD1775_SKMES1,MITOMYCINE,AZD1775,SKMES1,-1.1415291736,3,0
11646,MITOMYCINE_AZD1775_SKOV3,MITOMYCINE,AZD1775,SKOV3,20.4949678426,3,0
11647,MITOMYCINE_AZD1775_SW620,MITOMYCINE,AZD1775,SW620,8.3861999934,3,0
11648,MITOMYCINE_AZD1775_SW837,MITOMYCINE,AZD1775,SW837,13.4197165096,3,0
11649,MITOMYCINE_AZD1775_T47D,MITOMYCINE,AZD1775,T47D,-4.0343553184,3,0
11650,MITOMYCINE_AZD1775_UACC62,MITOMYCINE,AZD1775,UACC62,18.5108288616,3,0
11651,MITOMYCINE_AZD1775_UWB1289BRCA1,MITOMYCINE,AZD1775,UWB1289BRCA1,3.8904059759,3,0
11652,MITOMYCINE_AZD1775_UWB1289,MITOMYCINE,AZD1775,UWB1289,64.5174814669,3,1
11653,MITOMYCINE_AZD1775_VCAP,MITOMYCINE,AZD1775,VCAP,9.1740649931,3,0
11654,MITOMYCINE_AZD1775_ZR751,MITOMYCINE,AZD1775,ZR751,13.6212540441,3,0
11811,MITOMYCINE_ERLOTINIB_A2058,MITOMYCINE,ERLOTINIB,A2058,-78.5288674034,3,0
11812,MITOMYCINE_ERLOTINIB_A2780,MITOMYCINE,ERLOTINIB,A2780,-52.5987908442,3,0
11813,MITOMYCINE_ERLOTINIB_A375,MITOMYCINE,ERLOTINIB,A375,-24.3225182619,3,0
11814,MITOMYCINE_ERLOTINIB_A427,MITOMYCINE,ERLOTINIB,A427,-37.3487317031,3,0
11815,MITOMYCINE_ERLOTINIB_CAOV3,MITOMYCINE,ERLOTINIB,CAOV3,-56.6059049109,3,0
11816,MITOMYCINE_ERLOTINIB_COLO320DM,MITOMYCINE,ERLOTINIB,COLO320DM,-11.6381356856,3,0
11817,MITOMYCINE_ERLOTINIB_DLD1,MITOMYCINE,ERLOTINIB,DLD1,-21.7534836967,3,0
11818,MITOMYCINE_ERLOTINIB_EFM192B,MITOMYCINE,ERLOTINIB,EFM192B,-75.4392037109,3,0
11819,MITOMYCINE_ERLOTINIB_ES2,MITOMYCINE,ERLOTINIB,ES2,-52.7999902261,3,0
11820,MITOMYCINE_ERLOTINIB_HCT116,MITOMYCINE,ERLOTINIB,HCT116,-54.5003381692,3,0
11821,MITOMYCINE_ERLOTINIB_HT144,MITOMYCINE,ERLOTINIB,HT144,-34.3900641281,3,0
11822,MITOMYCINE_ERLOTINIB_HT29,MITOMYCINE,ERLOTINIB,HT29,-43.962014732,3,0
11823,MITOMYCINE_ERLOTINIB_KPL1,MITOMYCINE,ERLOTINIB,KPL1,-12.2959151805,3,0
11824,MITOMYCINE_ERLOTINIB_LNCAP,MITOMYCINE,ERLOTINIB,LNCAP,-53.5469976248,3,0
11825,MITOMYCINE_ERLOTINIB_LOVO,MITOMYCINE,ERLOTINIB,LOVO,5.0256032979,3,0
11826,MITOMYCINE_ERLOTINIB_MDAMB436,MITOMYCINE,ERLOTINIB,MDAMB436,-37.1334825466,3,0
11827,MITOMYCINE_ERLOTINIB_MSTO,MITOMYCINE,ERLOTINIB,MSTO,10.9484657482,3,0
11828,MITOMYCINE_ERLOTINIB_NCIH1650,MITOMYCINE,ERLOTINIB,NCIH1650,-12.232885762,3,0
11829,MITOMYCINE_ERLOTINIB_NCIH2122,MITOMYCINE,ERLOTINIB,NCIH2122,-50.558304974,3,0
11830,MITOMYCINE_ERLOTINIB_NCIH23,MITOMYCINE,ERLOTINIB,NCIH23,-64.0920952231,3,0
11831,MITOMYCINE_ERLOTINIB_NCIH460,MITOMYCINE,ERLOTINIB,NCIH460,-98.5391293466,3,0
11832,MITOMYCINE_ERLOTINIB_NCIH520,MITOMYCINE,ERLOTINIB,NCIH520,-47.7432891783,3,0
11833,MITOMYCINE_ERLOTINIB_OCUBM,MITOMYCINE,ERLOTINIB,OCUBM,-73.4117009688,3,0
11834,MITOMYCINE_ERLOTINIB_OV90,MITOMYCINE,ERLOTINIB,OV90,-90.4547052546,3,0
11835,MITOMYCINE_ERLOTINIB_OVCAR3,MITOMYCINE,ERLOTINIB,OVCAR3,11.9269564484,3,0
11836,MITOMYCINE_ERLOTINIB_PA1,MITOMYCINE,ERLOTINIB,PA1,-86.5948506382,3,0
11837,MITOMYCINE_ERLOTINIB_RKO,MITOMYCINE,ERLOTINIB,RKO,-51.5381621008,3,0
11838,MITOMYCINE_ERLOTINIB_RPMI7951,MITOMYCINE,ERLOTINIB,RPMI7951,-99.1440283477,3,0
11839,MITOMYCINE_ERLOTINIB_SKMEL30,MITOMYCINE,ERLOTINIB,SKMEL30,-41.4322733882,3,0
11840,MITOMYCINE_ERLOTINIB_SKMES1,MITOMYCINE,ERLOTINIB,SKMES1,-32.3972714036,3,0
11841,MITOMYCINE_ERLOTINIB_SKOV3,MITOMYCINE,ERLOTINIB,SKOV3,-35.312060661,3,0
11842,MITOMYCINE_ERLOTINIB_SW620,MITOMYCINE,ERLOTINIB,SW620,-67.8090297589,3,0
11843,MITOMYCINE_ERLOTINIB_SW837,MITOMYCINE,ERLOTINIB,SW837,10.927421994,3,0
11844,MITOMYCINE_ERLOTINIB_T47D,MITOMYCINE,ERLOTINIB,T47D,-10.7047520602,3,0
11845,MITOMYCINE_ERLOTINIB_UACC62,MITOMYCINE,ERLOTINIB,UACC62,-10.5852223062,3,0
11846,MITOMYCINE_ERLOTINIB_UWB1289BRCA1,MITOMYCINE,ERLOTINIB,UWB1289BRCA1,18.609257308,3,0
11847,MITOMYCINE_ERLOTINIB_UWB1289,MITOMYCINE,ERLOTINIB,UWB1289,-3.4933921087,3,0
11848,MITOMYCINE_ERLOTINIB_VCAP,MITOMYCINE,ERLOTINIB,VCAP,-12.4709169807,3,0
11849,MITOMYCINE_ERLOTINIB_ZR751,MITOMYCINE,ERLOTINIB,ZR751,16.4277575212,3,0
11928,MITOMYCINE_LAPATINIB_A2058,MITOMYCINE,LAPATINIB,A2058,23.3750507515,3,0
11929,MITOMYCINE_LAPATINIB_A2780,MITOMYCINE,LAPATINIB,A2780,12.6388651028,3,0
11930,MITOMYCINE_LAPATINIB_A375,MITOMYCINE,LAPATINIB,A375,12.1746655188,3,0
11931,MITOMYCINE_LAPATINIB_A427,MITOMYCINE,LAPATINIB,A427,-5.4036800466,3,0
11932,MITOMYCINE_LAPATINIB_CAOV3,MITOMYCINE,LAPATINIB,CAOV3,3.0259400363,3,0
11933,MITOMYCINE_LAPATINIB_COLO320DM,MITOMYCINE,LAPATINIB,COLO320DM,-2.2135793471,3,0
11934,MITOMYCINE_LAPATINIB_DLD1,MITOMYCINE,LAPATINIB,DLD1,11.3279951273,3,0
11935,MITOMYCINE_LAPATINIB_EFM192B,MITOMYCINE,LAPATINIB,EFM192B,7.3608813915,3,0
11936,MITOMYCINE_LAPATINIB_ES2,MITOMYCINE,LAPATINIB,ES2,2.7799324901,3,0
11937,MITOMYCINE_LAPATINIB_HCT116,MITOMYCINE,LAPATINIB,HCT116,9.5739090255,3,0
11938,MITOMYCINE_LAPATINIB_HT144,MITOMYCINE,LAPATINIB,HT144,8.3278795865,3,0
11939,MITOMYCINE_LAPATINIB_HT29,MITOMYCINE,LAPATINIB,HT29,16.8756459121,3,0
11940,MITOMYCINE_LAPATINIB_KPL1,MITOMYCINE,LAPATINIB,KPL1,18.2949542781,3,0
11941,MITOMYCINE_LAPATINIB_LNCAP,MITOMYCINE,LAPATINIB,LNCAP,-9.2568926637,3,0
11942,MITOMYCINE_LAPATINIB_LOVO,MITOMYCINE,LAPATINIB,LOVO,48.2604547649,3,1
11943,MITOMYCINE_LAPATINIB_MDAMB436,MITOMYCINE,LAPATINIB,MDAMB436,8.7896529458,3,0
11944,MITOMYCINE_LAPATINIB_MSTO,MITOMYCINE,LAPATINIB,MSTO,14.0979183129,3,0
11945,MITOMYCINE_LAPATINIB_NCIH1650,MITOMYCINE,LAPATINIB,NCIH1650,7.8844242758,3,0
11946,MITOMYCINE_LAPATINIB_NCIH2122,MITOMYCINE,LAPATINIB,NCIH2122,13.892586247,3,0
11947,MITOMYCINE_LAPATINIB_NCIH23,MITOMYCINE,LAPATINIB,NCIH23,15.3367499393,3,0
11948,MITOMYCINE_LAPATINIB_NCIH460,MITOMYCINE,LAPATINIB,NCIH460,-1.0459739154,3,0
11949,MITOMYCINE_LAPATINIB_NCIH520,MITOMYCINE,LAPATINIB,NCIH520,5.5650301544,3,0
11950,MITOMYCINE_LAPATINIB_OCUBM,MITOMYCINE,LAPATINIB,OCUBM,11.9447860458,3,0
11951,MITOMYCINE_LAPATINIB_OV90,MITOMYCINE,LAPATINIB,OV90,1.7303323975,3,0
11952,MITOMYCINE_LAPATINIB_OVCAR3,MITOMYCINE,LAPATINIB,OVCAR3,16.1347739011,3,0
11953,MITOMYCINE_LAPATINIB_PA1,MITOMYCINE,LAPATINIB,PA1,14.1381028816,3,0
11954,MITOMYCINE_LAPATINIB_RKO,MITOMYCINE,LAPATINIB,RKO,4.182220796,3,0
11955,MITOMYCINE_LAPATINIB_RPMI7951,MITOMYCINE,LAPATINIB,RPMI7951,8.5842278334,3,0
11956,MITOMYCINE_LAPATINIB_SKMEL30,MITOMYCINE,LAPATINIB,SKMEL30,-2.2508324054,3,0
11957,MITOMYCINE_LAPATINIB_SKMES1,MITOMYCINE,LAPATINIB,SKMES1,5.823889945,3,0
11958,MITOMYCINE_LAPATINIB_SKOV3,MITOMYCINE,LAPATINIB,SKOV3,11.336673418,3,0
11959,MITOMYCINE_LAPATINIB_SW620,MITOMYCINE,LAPATINIB,SW620,19.3201087634,3,0
11960,MITOMYCINE_LAPATINIB_SW837,MITOMYCINE,LAPATINIB,SW837,49.3277270605,3,1
11961,MITOMYCINE_LAPATINIB_T47D,MITOMYCINE,LAPATINIB,T47D,25.7163549985,3,0
11962,MITOMYCINE_LAPATINIB_UACC62,MITOMYCINE,LAPATINIB,UACC62,18.7309371996,3,0
11963,MITOMYCINE_LAPATINIB_UWB1289BRCA1,MITOMYCINE,LAPATINIB,UWB1289BRCA1,18.3031499482,3,0
11964,MITOMYCINE_LAPATINIB_UWB1289,MITOMYCINE,LAPATINIB,UWB1289,-1.0190529511,3,0
11965,MITOMYCINE_LAPATINIB_VCAP,MITOMYCINE,LAPATINIB,VCAP,17.8720512626,3,0
11966,MITOMYCINE_LAPATINIB_ZR751,MITOMYCINE,LAPATINIB,ZR751,34.7854394772,3,1
12294,MITOMYCINE_TEMOZOLOMIDE_A2058,MITOMYCINE,TEMOZOLOMIDE,A2058,1.2389509791,3,0
12295,MITOMYCINE_TEMOZOLOMIDE_A2780,MITOMYCINE,TEMOZOLOMIDE,A2780,-1.3374054181,3,0
12296,MITOMYCINE_TEMOZOLOMIDE_A375,MITOMYCINE,TEMOZOLOMIDE,A375,-5.3641000522,3,0
12297,MITOMYCINE_TEMOZOLOMIDE_A427,MITOMYCINE,TEMOZOLOMIDE,A427,6.3604739389,3,0
12298,MITOMYCINE_TEMOZOLOMIDE_CAOV3,MITOMYCINE,TEMOZOLOMIDE,CAOV3,-3.9543368447,3,0
12299,MITOMYCINE_TEMOZOLOMIDE_COLO320DM,MITOMYCINE,TEMOZOLOMIDE,COLO320DM,-1.6771424287,3,0
12300,MITOMYCINE_TEMOZOLOMIDE_DLD1,MITOMYCINE,TEMOZOLOMIDE,DLD1,-7.6239819981,3,0
12301,MITOMYCINE_TEMOZOLOMIDE_EFM192B,MITOMYCINE,TEMOZOLOMIDE,EFM192B,8.1565631422,3,0
12302,MITOMYCINE_TEMOZOLOMIDE_ES2,MITOMYCINE,TEMOZOLOMIDE,ES2,11.967536207,3,0
12303,MITOMYCINE_TEMOZOLOMIDE_HCT116,MITOMYCINE,TEMOZOLOMIDE,HCT116,-2.5484667947,3,0
12304,MITOMYCINE_TEMOZOLOMIDE_HT144,MITOMYCINE,TEMOZOLOMIDE,HT144,-11.4608470151,3,0
12305,MITOMYCINE_TEMOZOLOMIDE_HT29,MITOMYCINE,TEMOZOLOMIDE,HT29,10.7405325771,3,0
12306,MITOMYCINE_TEMOZOLOMIDE_KPL1,MITOMYCINE,TEMOZOLOMIDE,KPL1,-29.9510694328,3,0
12307,MITOMYCINE_TEMOZOLOMIDE_LNCAP,MITOMYCINE,TEMOZOLOMIDE,LNCAP,11.7229656562,3,0
12308,MITOMYCINE_TEMOZOLOMIDE_LOVO,MITOMYCINE,TEMOZOLOMIDE,LOVO,9.6929137814,3,0
12309,MITOMYCINE_TEMOZOLOMIDE_MDAMB436,MITOMYCINE,TEMOZOLOMIDE,MDAMB436,5.7552716938,3,0
12310,MITOMYCINE_TEMOZOLOMIDE_MSTO,MITOMYCINE,TEMOZOLOMIDE,MSTO,-0.4805221704,3,0
12311,MITOMYCINE_TEMOZOLOMIDE_NCIH1650,MITOMYCINE,TEMOZOLOMIDE,NCIH1650,-15.4711184639,3,0
12312,MITOMYCINE_TEMOZOLOMIDE_NCIH2122,MITOMYCINE,TEMOZOLOMIDE,NCIH2122,-7.8954184334,3,0
12313,MITOMYCINE_TEMOZOLOMIDE_NCIH23,MITOMYCINE,TEMOZOLOMIDE,NCIH23,-2.3420695666,3,0
12314,MITOMYCINE_TEMOZOLOMIDE_NCIH460,MITOMYCINE,TEMOZOLOMIDE,NCIH460,-8.8790337724,3,0
12315,MITOMYCINE_TEMOZOLOMIDE_NCIH520,MITOMYCINE,TEMOZOLOMIDE,NCIH520,1.5741185727,3,0
12316,MITOMYCINE_TEMOZOLOMIDE_OCUBM,MITOMYCINE,TEMOZOLOMIDE,OCUBM,4.2257253956,3,0
12317,MITOMYCINE_TEMOZOLOMIDE_OV90,MITOMYCINE,TEMOZOLOMIDE,OV90,-0.3400710831,3,0
12318,MITOMYCINE_TEMOZOLOMIDE_OVCAR3,MITOMYCINE,TEMOZOLOMIDE,OVCAR3,-0.209103441,3,0
12319,MITOMYCINE_TEMOZOLOMIDE_PA1,MITOMYCINE,TEMOZOLOMIDE,PA1,8.4419634442,3,0
12320,MITOMYCINE_TEMOZOLOMIDE_RKO,MITOMYCINE,TEMOZOLOMIDE,RKO,-1.7250868846,3,0
12321,MITOMYCINE_TEMOZOLOMIDE_RPMI7951,MITOMYCINE,TEMOZOLOMIDE,RPMI7951,8.3085613324,3,0
12322,MITOMYCINE_TEMOZOLOMIDE_SKMEL30,MITOMYCINE,TEMOZOLOMIDE,SKMEL30,-3.1073202218,3,0
12323,MITOMYCINE_TEMOZOLOMIDE_SKMES1,MITOMYCINE,TEMOZOLOMIDE,SKMES1,4.8799429702,3,0
12324,MITOMYCINE_TEMOZOLOMIDE_SKOV3,MITOMYCINE,TEMOZOLOMIDE,SKOV3,-13.4513475765,3,0
12325,MITOMYCINE_TEMOZOLOMIDE_SW620,MITOMYCINE,TEMOZOLOMIDE,SW620,11.7849726574,3,0
12326,MITOMYCINE_TEMOZOLOMIDE_SW837,MITOMYCINE,TEMOZOLOMIDE,SW837,4.9731688886,3,0
12327,MITOMYCINE_TEMOZOLOMIDE_T47D,MITOMYCINE,TEMOZOLOMIDE,T47D,-62.5806546668,3,0
12328,MITOMYCINE_TEMOZOLOMIDE_UACC62,MITOMYCINE,TEMOZOLOMIDE,UACC62,16.0104182306,3,0
12329,MITOMYCINE_TEMOZOLOMIDE_UWB1289BRCA1,MITOMYCINE,TEMOZOLOMIDE,UWB1289BRCA1,36.6204307182,3,1
12330,MITOMYCINE_TEMOZOLOMIDE_UWB1289,MITOMYCINE,TEMOZOLOMIDE,UWB1289,15.1118096276,3,0
12331,MITOMYCINE_TEMOZOLOMIDE_VCAP,MITOMYCINE,TEMOZOLOMIDE,VCAP,5.0474794005,3,0
12332,MITOMYCINE_TEMOZOLOMIDE_ZR751,MITOMYCINE,TEMOZOLOMIDE,ZR751,-52.0442686953,3,0
12333,MITOMYCINE_ZOLINZA_A2058,MITOMYCINE,ZOLINZA,A2058,15.5271449964,3,0
12334,MITOMYCINE_ZOLINZA_A2780,MITOMYCINE,ZOLINZA,A2780,4.5175421552,3,0
12335,MITOMYCINE_ZOLINZA_A375,MITOMYCINE,ZOLINZA,A375,26.1764028912,3,0
12336,MITOMYCINE_ZOLINZA_A427,MITOMYCINE,ZOLINZA,A427,-4.79932772,3,0
12337,MITOMYCINE_ZOLINZA_CAOV3,MITOMYCINE,ZOLINZA,CAOV3,-1.6689814481,3,0
